"transcript_id" "Gene_id" "symbol" "Locus_tag"
"887780" "NC_000962.3:2806665-2807288" 887780 "Rv2491" "Rv2491"
"887436" "NC_000962.3:2807278-2808030" 887436 "Rv2492" "Rv2492"
"887480" "NC_000962.3:2808083-2808304" 887480 "vapB38" "Rv2493"
"887700" "NC_000962.3:2808310-2808735" 887700 "vapC38" "Rv2494"
"888237" "NC_000962.3:c2809939-2808758" 888237 "bkdC" "Rv2495c"
"888571" "NC_000962.3:c2810982-2809936" 888571 "bkdB" "Rv2496c"
"888583" "NC_000962.3:c2812096-2810993" 888583 "bkdA" "Rv2497c"
"887466" "NC_000962.3:c2813176-2812355" 887466 "citE" "Rv2498c"
"888584" "NC_000962.3:c2813730-2813173" 888584 "Rv2499c" "Rv2499c"
"888541" "NC_000962.3:c2814911-2813727" 888541 "fadE19" "Rv2500c"
"887309" "NC_000962.3:c2816880-2814916" 887309 "accA1" "Rv2501c"
"887168" "NC_000962.3:c2818474-2816885" 887168 "accD1" "Rv2502c"
"888502" "NC_000962.3:c2819127-2818471" 888502 "scoB" "Rv2503c"
"888503" "NC_000962.3:c2819870-2819124" 888503 "scoA" "Rv2504c"
"887774" "NC_000962.3:c2821596-2819953" 887774 "fadD35" "Rv2505c"
"888516" "NC_000962.3:2821712-2822359" 888516 "Rv2506" "Rv2506"
"888244" "NC_000962.3:2822438-2823259" 888244 "Rv2507" "Rv2507"
"888527" "NC_000962.3:c2824593-2823256" 888527 "Rv2508c" "Rv2508c"
"888526" "NC_000962.3:2824678-2825484" 888526 "Rv2509" "Rv2509"
"888613" "NC_000962.3:c2827089-2825488" 888613 "Rv2510c" "Rv2510c"
"888633" "NC_000962.3:2827157-2827804" 888633 "orn" "Rv2511"
"19394682" "NC_000962.3:2829954-2830139" 19394682 "Rv2512a" "Rv2512a"
"888515" "NC_000962.3:c2829803-2828556" 888515 "Rv2512c" "Rv2512c"
"887808" "NC_000962.3:2830161-2830583" 887808 "Rv2513" "Rv2513"
"887878" "NC_000962.3:c2831338-2830877" 887878 "Rv2514c" "Rv2514c"
"887812" "NC_000962.3:c2832591-2831344" 887812 "Rv2515c" "Rv2515c"
"887186" "NC_000962.3:c2833513-2832710" 887186 "Rv2516c" "Rv2516c"
"887673" "NC_000962.3:c2833761-2833510" 887673 "Rv2517c" "Rv2517c"
"888160" "NC_000962.3:c2835335-2834109" 888160 "ldtB" "Rv2518c"
"888172" "NC_000962.3:2835785-2837263" 888172 "PE26" "Rv2519"
"887804" "NC_000962.3:c2837615-2837388" 887804 "Rv2520c" "Rv2520c"
"887694" "NC_000962.3:2837684-2838157" 887694 "bcp" "Rv2521"
"887375" "NC_000962.3:c2839541-2838129" 887375 "Rv2522c" "Rv2522c"
"888626" "NC_000962.3:c2839930-2839538" 888626 "acpS" "Rv2523c"
"887704" "NC_000962.3:c2849332-2840123" 887704 "fas" "Rv2524c"
"888612" "NC_000962.3:c2850574-2849852" 888612 "Rv2525c" "Rv2525c"
"888254" "NC_000962.3:2851091-2851318" 888254 "vapB17" "Rv2526"
"887266" "NC_000962.3:2851315-2851716" 887266 "vapC17" "Rv2527"
"887150" "NC_000962.3:c2852671-2851751" 887150 "mrr" "Rv2528c"
"887153" "NC_000962.3:2852875-2854266" 887153 "Rv2529" "Rv2529"
"3205085" "NC_000962.3:c2854907-2854683" 3205085 "vapB39" "Rv2530A"
"887192" "NC_000962.3:c2854686-2854267" 887192 "vapC39" "Rv2530c"
"887216" "NC_000962.3:c2857781-2854938" 887216 "Rv2531c" "Rv2531c"
"887152" "NC_000962.3:c2858254-2857853" 887152 "Rv2532c" "Rv2532c"
"887359" "NC_000962.3:c2858724-2858254" 887359 "nusB" "Rv2533c"
"888437" "NC_000962.3:c2859290-2858727" 888437 "efp" "Rv2534c"
"888409" "NC_000962.3:c2860418-2859300" 888409 "pepQ" "Rv2535c"
"888386" "NC_000962.3:2860452-2861144" 888386 "Rv2536" "Rv2536"
"888397" "NC_000962.3:c2861591-2861148" 888397 "aroD" "Rv2537c"
"888392" "NC_000962.3:c2862676-2861588" 888392 "aroB" "Rv2538c"
"887434" "NC_000962.3:c2863203-2862673" 887434 "aroK" "Rv2539c"
"887379" "NC_000962.3:c2864412-2863207" 887379 "aroF" "Rv2540c"
"887831" "NC_000962.3:2864427-2864834" 887831 "Rv2541" "Rv2541"
"887261" "NC_000962.3:2865130-2866341" 887261 "Rv2542" "Rv2542"
"888052" "NC_000962.3:2866468-2867127" 888052 "lppA" "Rv2543"
"888054" "NC_000962.3:2867124-2867786" 888054 "lppB" "Rv2544"
"888038" "NC_000962.3:2867783-2868061" 888038 "vapB18" "Rv2545"
"887365" "NC_000962.3:2868154-2868567" 887365 "vapC18" "Rv2546"
"888452" "NC_000962.3:2868606-2868863" 888452 "vapB19" "Rv2547"
"888412" "NC_000962.3:2868860-2869237" 888412 "vapC19" "Rv2548"
"11117811" "NC_000962.3:c2869627-2869253" 11117811 "Rv2548A" "Rv2548A"
"887193" "NC_000962.3:c2870122-2869727" 887193 "vapC20" "Rv2549c"
"887353" "NC_000962.3:c2870364-2870119" 887353 "vapB20" "Rv2550c"
"887855" "NC_000962.3:c2871194-2870775" 887855 "Rv2551c" "Rv2551c"
"887330" "NC_000962.3:c2872015-2871206" 887330 "aroE" "Rv2552c"
"888228" "NC_000962.3:c2873265-2872012" 888228 "Rv2553c" "Rv2553c"
"887490" "NC_000962.3:c2873770-2873258" 887490 "Rv2554c" "Rv2554c"
"887726" "NC_000962.3:c2876485-2873771" 887726 "alaS" "Rv2555c"
"887451" "NC_000962.3:c2876965-2876576" 887451 "Rv2556c" "Rv2556c"
"887865" "NC_000962.3:2877072-2877746" 887865 "Rv2557" "Rv2557"
"887298" "NC_000962.3:2877831-2878541" 887298 "Rv2558" "Rv2558"
"887368" "NC_000962.3:c2879929-2878571" 887368 "Rv2559c" "Rv2559c"
"887363" "NC_000962.3:2880075-2881052" 887363 "Rv2560" "Rv2560"
"887164" "NC_000962.3:2881409-2882147" 887164 "Rv2561" "Rv2561"
"887516" "NC_000962.3:2882290-2883339" 887516 "Rv2563" "Rv2563"
"887898" "NC_000962.3:2883342-2884334" 887898 "glnQ" "Rv2564"
"887288" "NC_000962.3:2884611-2886362" 887288 "Rv2565" "Rv2565"
"887737" "NC_000962.3:2886373-2889795" 887737 "Rv2566" "Rv2566"
"888578" "NC_000962.3:2889795-2892449" 888578 "Rv2567" "Rv2567"
"887249" "NC_000962.3:c2893471-2892446" 887249 "Rv2568c" "Rv2568c"
"887783" "NC_000962.3:c2894408-2893464" 887783 "Rv2569c" "Rv2569c"
"887377" "NC_000962.3:2894512-2894901" 887377 "Rv2570" "Rv2570"
"887382" "NC_000962.3:c2895960-2894893" 887382 "Rv2571c" "Rv2571c"
"888532" "NC_000962.3:c2897803-2896013" 888532 "aspS" "Rv2572c"
"888188" "NC_000962.3:2898043-2898783" 888188 "Rv2573" "Rv2573"
"887232" "NC_000962.3:2898806-2899309" 887232 "Rv2574" "Rv2574"
"888178" "NC_000962.3:2899339-2900220" 888178 "Rv2575" "Rv2575"
"887251" "NC_000962.3:c2900690-2900226" 887251 "Rv2576c" "Rv2576c"
"888207" "NC_000962.3:2900918-2902507" 888207 "Rv2577" "Rv2577"
"887427" "NC_000962.3:c2903531-2902509" 887427 "Rv2578c" "Rv2578c"
"888599" "NC_000962.3:2903639-2904541" 888599 "dhaA" "Rv2579"
"887479" "NC_000962.3:c2906092-2904821" 887479 "hisS" "Rv2580c"
"888217" "NC_000962.3:c2906763-2906089" 888217 "Rv2581c" "Rv2581c"
"887691" "NC_000962.3:2906814-2907740" 887691 "ppiB" "Rv2582"
"887888" "NC_000962.3:c2910198-2907826" 887888 "relA" "Rv2583c"
"888579" "NC_000962.3:c2910900-2910229" 888579 "apt" "Rv2584c"
"887701" "NC_000962.3:c2912677-2911004" 887701 "Rv2585c" "Rv2585c"
"887229" "NC_000962.3:c2914011-2912683" 887229 "secF" "Rv2586c"
"888192" "NC_000962.3:c2915736-2914015" 888192 "secD" "Rv2587c"
"887346" "NC_000962.3:c2916193-2915846" 887346 "yajC" "Rv2588c"
"887915" "NC_000962.3:2916360-2917709" 887915 "gabT" "Rv2589"
"888574" "NC_000962.3:2917871-2921377" 888574 "fadD9" "Rv2590"
"887992" "NC_000962.3:2921551-2923182" 887992 "PE_PGRS44" "Rv2591"
"888173" "NC_000962.3:c2924233-2923199" 888173 "ruvB" "Rv2592c"
"887688" "NC_000962.3:c2924820-2924230" 887688 "ruvA" "Rv2593c"
"887418" "NC_000962.3:c2925383-2924817" 887418 "ruvC" "Rv2594c"
"887682" "NC_000962.3:2925492-2925737" 887682 "vapB40" "Rv2595"
"888218" "NC_000962.3:2925734-2926138" 888218 "vapC40" "Rv2596"
"887679" "NC_000962.3:2926355-2926975" 887679 "Rv2597" "Rv2597"
"887689" "NC_000962.3:2926986-2927480" 887689 "Rv2598" "Rv2598"
"887832" "NC_000962.3:2927477-2927908" 887832 "Rv2599" "Rv2599"
"887869" "NC_000962.3:2927990-2928391" 887869 "Rv2600" "Rv2600"
"887676" "NC_000962.3:2928388-2929959" 887676 "speE" "Rv2601"
"3205108" "NC_000962.3:2930070-2930357" 3205108 "vapB41" "Rv2601A"
"888186" "NC_000962.3:2930344-2930784" 888186 "vapC41" "Rv2602"
"887369" "NC_000962.3:c2931560-2930805" 887369 "Rv2603c" "Rv2603c"
"887371" "NC_000962.3:c2932289-2931693" 887371 "snoP" "Rv2604c"
"887588" "NC_000962.3:c2933142-2932297" 887588 "tesB2" "Rv2605c"
"888592" "NC_000962.3:c2934070-2933171" 888592 "snzP" "Rv2606c"
"888155" "NC_000962.3:2934198-2934872" 888155 "pdxH" "Rv2607"
"888204" "NC_000962.3:2935046-2936788" 888204 "PPE42" "Rv2608"
"888208" "NC_000962.3:c2937865-2936810" 888208 "Rv2609c" "Rv2609c"
"888627" "NC_000962.3:c2939001-2937865" 888627 "pimA" "Rv2610c"
"888618" "NC_000962.3:c2939962-2939012" 888618 "Rv2611c" "Rv2611c"
"888209" "NC_000962.3:c2940612-2939959" 888209 "pgsA1" "Rv2612c"
"888193" "NC_000962.3:c2941196-2940609" 888193 "Rv2613c" "Rv2613c"
"3205055" "NC_000962.3:2943376-2943603" 3205055 "Rv2614A" "Rv2614A"
"888211" "NC_000962.3:c2943267-2941189" 888211 "thrS" "Rv2614c"
"888215" "NC_000962.3:c2944985-2943600" 888215 "PE_PGRS45" "Rv2615c"
"887289" "NC_000962.3:2945330-2945830" 887289 "Rv2616" "Rv2616"
"888610" "NC_000962.3:c2946287-2945847" 888610 "Rv2617c" "Rv2617c"
"887690" "NC_000962.3:2946434-2947111" 887690 "Rv2618" "Rv2618"
"888601" "NC_000962.3:c2947449-2947096" 888601 "Rv2619c" "Rv2619c"
"888497" "NC_000962.3:c2947887-2947462" 888497 "Rv2620c" "Rv2620c"
"888565" "NC_000962.3:c2948558-2947884" 888565 "Rv2621c" "Rv2621c"
"887825" "NC_000962.3:2948636-2949457" 887825 "Rv2622" "Rv2622"
"887442" "NC_000962.3:2949593-2950486" 887442 "TB31.7" "Rv2623"
"888939" "NC_000962.3:c2951307-2950489" 888939 "Rv2624c" "Rv2624c"
"887692" "NC_000962.3:c2952503-2951322" 887692 "Rv2625c" "Rv2625c"
"888576" "NC_000962.3:c2952993-2952562" 888576 "hrp1" "Rv2626c"
"888568" "NC_000962.3:c2954748-2953507" 888568 "Rv2627c" "Rv2627c"
"888566" "NC_000962.3:2955058-2955420" 888566 "Rv2628" "Rv2628"
"888588" "NC_000962.3:2955767-2956891" 888588 "Rv2629" "Rv2629"
"887426" "NC_000962.3:2956893-2957432" 887426 "Rv2630" "Rv2630"
"887431" "NC_000962.3:2957572-2958870" 887431 "Rv2631" "Rv2631"
"887231" "NC_000962.3:c2959190-2958909" 887231 "Rv2632c" "Rv2632c"
"888597" "NC_000962.3:c2959820-2959335" 888597 "Rv2633c" "Rv2633c"
"888573" "NC_000962.3:c2962441-2960105" 888573 "PE_PGRS46" "Rv2634c"
"887813" "NC_000962.3:2962470-2962712" 887813 "Rv2635" "Rv2635"
"888196" "NC_000962.3:2962713-2963390" 888196 "Rv2636" "Rv2636"
"888616" "NC_000962.3:2963586-2964242" 888616 "dedA" "Rv2637"
"888156" "NC_000962.3:2964405-2964851" 888156 "Rv2638" "Rv2638"
"887428" "NC_000962.3:c2965358-2965026" 887428 "Rv2639c" "Rv2639c"
"888594" "NC_000962.3:c2965837-2965478" 888594 "Rv2640c" "Rv2640c"
"888629" "NC_000962.3:2965939-2966397" 888629 "cadI" "Rv2641"
"887703" "NC_000962.3:2966533-2966913" 887703 "Rv2642" "Rv2642"
"887674" "NC_000962.3:2966910-2968406" 887674 "arsC" "Rv2643"
"887366" "NC_000962.3:c2968850-2968533" 887366 "Rv2644c" "Rv2644c"
"887799" "NC_000962.3:2970123-2970554" 887799 "Rv2645" "Rv2645"
"887706" "NC_000962.3:2970551-2971549" 887706 "Rv2646" "Rv2646"
"885870" "NC_000962.3:2971563-2972027" 885870 "Rv2647" "Rv2647"
"887478" "NC_000962.3:c2975234-2973795" 887478 "Rv2650c" "Rv2650c"
"887837" "NC_000962.3:c2975775-2975242" 887837 "Rv2651c" "Rv2651c"
"888577" "NC_000962.3:c2976554-2975928" 888577 "Rv2652c" "Rv2652c"
"887367" "NC_000962.3:c2976909-2976586" 887367 "Rv2653c" "Rv2653c"
"888154" "NC_000962.3:c2977234-2976989" 888154 "Rv2654c" "Rv2654c"
"887388" "NC_000962.3:c2978658-2977231" 887388 "Rv2655c" "Rv2655c"
"888179" "NC_000962.3:c2979052-2978660" 888179 "Rv2656c" "Rv2656c"
"887399" "NC_000962.3:c2979309-2979049" 887399 "Rv2657c" "Rv2657c"
"888562" "NC_000962.3:c2979688-2979326" 888562 "Rv2658c" "Rv2658c"
"885098" "NC_000962.3:c2980818-2979691" 885098 "Rv2659c" "Rv2659c"
"887222" "NC_000962.3:c2981190-2980963" 887222 "Rv2660c" "Rv2660c"
"888545" "NC_000962.3:c2981576-2981187" 888545 "Rv2661c" "Rv2661c"
"888589" "NC_000962.3:2981482-2981754" 888589 "Rv2662" "Rv2662"
"888561" "NC_000962.3:2981853-2982086" 888561 "Rv2663" "Rv2663"
"888501" "NC_000962.3:2982097-2982351" 888501 "Rv2664" "Rv2664"
"887748" "NC_000962.3:2982699-2982980" 887748 "Rv2665" "Rv2665"
"887415" "NC_000962.3:2983896-2984654" 887415 "clpC2" "Rv2667"
"887993" "NC_000962.3:2984733-2985254" 887993 "Rv2668" "Rv2668"
"887699" "NC_000962.3:2985283-2985753" 887699 "Rv2669" "Rv2669"
"887407" "NC_000962.3:c2986840-2985731" 887407 "Rv2670c" "Rv2670c"
"887389" "NC_000962.3:2986839-2987615" 887389 "ribD" "Rv2671"
"887398" "NC_000962.3:2987682-2989268" 887398 "Rv2672" "Rv2672"
"887396" "NC_000962.3:2989291-2990592" 887396 "aftC" "Rv2673"
"886019" "NC_000962.3:2990706-2991116" 886019 "msrB" "Rv2674"
"887760" "NC_000962.3:c2991936-2991184" 887760 "Rv2675c" "Rv2675c"
"887718" "NC_000962.3:c2992628-2991933" 887718 "Rv2676c" "Rv2676c"
"887711" "NC_000962.3:c2993992-2992634" 887711 "hemY" "Rv2677c"
"888934" "NC_000962.3:c2995062-2993989" 888934 "hemE" "Rv2678c"
"887693" "NC_000962.3:2995115-2995945" 887693 "echA15" "Rv2679"
"887734" "NC_000962.3:2996105-2996737" 887734 "Rv2680" "Rv2680"
"887708" "NC_000962.3:2996739-2998055" 887708 "Rv2681" "Rv2681"
"887461" "NC_000962.3:c2999968-2998052" 887461 "dxs1" "Rv2682c"
"887207" "NC_000962.3:3000112-3000609" 887207 "Rv2683" "Rv2683"
"888366" "NC_000962.3:3000614-3001903" 888366 "arsA" "Rv2684"
"888150" "NC_000962.3:3001983-3003269" 888150 "arsB1" "Rv2685"
"888360" "NC_000962.3:c3004038-3003280" 888360 "Rv2686c" "Rv2686c"
"888446" "NC_000962.3:c3004748-3004035" 888446 "Rv2687c" "Rv2687c"
"888463" "NC_000962.3:c3005650-3004745" 888463 "Rv2688c" "Rv2688c"
"887219" "NC_000962.3:c3007062-3005845" 887219 "Rv2689c" "Rv2689c"
"888011" "NC_000962.3:c3009209-3007236" 888011 "Rv2690c" "Rv2690c"
"887250" "NC_000962.3:3009344-3010027" 887250 "ceoB" "Rv2691"
"887493" "NC_000962.3:3010024-3010686" 887493 "ceoC" "Rv2692"
"887917" "NC_000962.3:c3011368-3010697" 887917 "Rv2693c" "Rv2693c"
"888911" "NC_000962.3:c3011767-3011399" 888911 "Rv2694c" "Rv2694c"
"888223" "NC_000962.3:3011916-3012623" 888223 "Rv2695" "Rv2695"
"888482" "NC_000962.3:c3013608-3012829" 888482 "Rv2696c" "Rv2696c"
"887290" "NC_000962.3:c3014147-3013683" 887290 "dut" "Rv2697c"
"888528" "NC_000962.3:3014173-3014658" 888528 "Rv2698" "Rv2698"
"887218" "NC_000962.3:c3014965-3014663" 887218 "Rv2699c" "Rv2699c"
"887405" "NC_000962.3:3015203-3015853" 887405 "Rv2700" "Rv2700"
"887210" "NC_000962.3:c3016735-3015863" 887210 "suhB" "Rv2701c"
"887313" "NC_000962.3:3016858-3017655" 887313 "ppgK" "Rv2702"
"887477" "NC_000962.3:3017835-3019421" 887477 "sigA" "Rv2703"
"887675" "NC_000962.3:3019458-3019886" 887675 "Rv2704" "Rv2704"
"887302" "NC_000962.3:c3020203-3019814" 887302 "Rv2705c" "Rv2705c"
"887484" "NC_000962.3:c3020457-3020200" 887484 "Rv2706c" "Rv2706c"
"887750" "NC_000962.3:3020573-3021547" 887750 "Rv2707" "Rv2707"
"887159" "NC_000962.3:c3021796-3021548" 887159 "Rv2708c" "Rv2708c"
"887282" "NC_000962.3:3021839-3022285" 887282 "Rv2709" "Rv2709"
"888580" "NC_000962.3:3022461-3023432" 888580 "sigB" "Rv2710"
"888590" "NC_000962.3:3023565-3024257" 888590 "ideR" "Rv2711"
"888586" "NC_000962.3:c3025328-3024270" 888586 "Rv2712c" "Rv2712c"
"887355" "NC_000962.3:3025441-3026847" 887355 "sthA" "Rv2713"
"887653" "NC_000962.3:3027065-3028039" 887653 "Rv2714" "Rv2714"
"887974" "NC_000962.3:3028098-3029123" 887974 "Rv2715" "Rv2715"
"887775" "NC_000962.3:3029172-3029858" 887775 "Rv2716" "Rv2716"
"887284" "NC_000962.3:c3030361-3029867" 887284 "Rv2717c" "Rv2717c"
"887985" "NC_000962.3:c3030877-3030413" 887985 "nrdR" "Rv2718c"
"887959" "NC_000962.3:c3031537-3031040" 887959 "Rv2719c" "Rv2719c"
"888169" "NC_000962.3:3031788-3032498" 888169 "lexA" "Rv2720"
"888291" "NC_000962.3:c3034619-3032520" 888291 "Rv2721c" "Rv2721c"
"888399" "NC_000962.3:3034635-3034883" 888399 "Rv2722" "Rv2722"
"887768" "NC_000962.3:3034909-3036102" 887768 "Rv2723" "Rv2723"
"887866" "NC_000962.3:c3037291-3036131" 887866 "fadE20" "Rv2724c"
"888241" "NC_000962.3:c3038914-3037427" 888241 "hflX" "Rv2725c"
"888614" "NC_000962.3:c3039800-3038931" 888614 "dapF" "Rv2726c"
"887242" "NC_000962.3:c3040769-3039825" 887242 "miaA" "Rv2727c"
"888330" "NC_000962.3:c3041461-3040766" 888330 "Rv2728c" "Rv2728c"
"888333" "NC_000962.3:c3042475-3041570" 888333 "Rv2729c" "Rv2729c"
"888323" "NC_000962.3:3042542-3043018" 888323 "Rv2730" "Rv2730"
"888300" "NC_000962.3:3043026-3044378" 888300 "Rv2731" "Rv2731"
"888319" "NC_000962.3:c3044989-3044375" 888319 "Rv2732c" "Rv2732c"
"888266" "NC_000962.3:c3046524-3044986" 888266 "Rv2733c" "Rv2733c"
"888303" "NC_000962.3:3046821-3047675" 888303 "Rv2734" "Rv2734"
"888389" "NC_000962.3:c3048552-3047560" 888389 "Rv2735c" "Rv2735c"
"888393" "NC_000962.3:c3049086-3048562" 888393 "recX" "Rv2736c"
"888371" "NC_000962.3:c3051424-3049052" 888371 "recA" "Rv2737c"
"888368" "NC_000962.3:c3052012-3051806" 888368 "Rv2738c" "Rv2738c"
"888363" "NC_000962.3:c3053189-3052023" 888363 "Rv2739c" "Rv2739c"
"888365" "NC_000962.3:3053233-3053682" 888365 "ephG" "Rv2740"
"888339" "NC_000962.3:3053914-3055491" 888339 "PE_PGRS47" "Rv2741"
"888332" "NC_000962.3:c3056348-3055515" 888332 "Rv2742c" "Rv2742c"
"887779" "NC_000962.3:c3057232-3056420" 887779 "Rv2743c" "Rv2743c"
"888304" "NC_000962.3:c3058063-3057251" 888304 "35kd_ag" "Rv2744c"
"888315" "NC_000962.3:c3058531-3058193" 888315 "clgR" "Rv2745c"
"888375" "NC_000962.3:c3059231-3058602" 888375 "pgsA3" "Rv2746c"
"888407" "NC_000962.3:3059262-3059786" 888407 "argA" "Rv2747"
"888408" "NC_000962.3:c3062506-3059855" 888408 "ftsK" "Rv2748c"
"888390" "NC_000962.3:3062505-3062819" 888390 "Rv2749" "Rv2749"
"888384" "NC_000962.3:3062816-3063634" 888384 "Rv2750" "Rv2750"
"887806" "NC_000962.3:3063638-3064528" 887806 "Rv2751" "Rv2751"
"887802" "NC_000962.3:c3066191-3064515" 887802 "Rv2752c" "Rv2752c"
"888289" "NC_000962.3:c3067124-3066222" 888289 "dapA" "Rv2753c"
"887766" "NC_000962.3:c3067945-3067193" 887766 "thyX" "Rv2754c"
"888278" "NC_000962.3:c3070083-3068461" 888278 "hsdM" "Rv2756c"
"888249" "NC_000962.3:c3070586-3070170" 888249 "vapC21" "Rv2757c"
"888263" "NC_000962.3:c3070849-3070583" 888263 "vapB21" "Rv2758c"
"888293" "NC_000962.3:c3071270-3070875" 888293 "vapC42" "Rv2759c"
"887705" "NC_000962.3:c3071536-3071267" 887705 "vapB42" "Rv2760c"
"887695" "NC_000962.3:c3072640-3071546" 887695 "hsdS" "Rv2761c"
"887698" "NC_000962.3:c3073056-3072637" 887698 "Rv2762c" "Rv2762c"
"887777" "NC_000962.3:c3073609-3073130" 887777 "dfrA" "Rv2763c"
"887728" "NC_000962.3:c3074471-3073680" 887728 "thyA" "Rv2764c"
"887714" "NC_000962.3:3074636-3075373" 887714 "Rv2765" "Rv2765"
"887727" "NC_000962.3:c3076370-3075588" 887727 "Rv2766c" "Rv2766c"
"887762" "NC_000962.3:c3076720-3076367" 887762 "Rv2767c" "Rv2767c"
"887765" "NC_000962.3:c3078078-3076894" 887765 "PPE43" "Rv2768c"
"888461" "NC_000962.3:c3078985-3078158" 888461 "PE27" "Rv2769c"
"888456" "NC_000962.3:c3080457-3079309" 888456 "PPE44" "Rv2770c"
"888434" "NC_000962.3:c3081033-3080581" 888434 "Rv2771c" "Rv2771c"
"888449" "NC_000962.3:c3081592-3081119" 888449 "Rv2772c" "Rv2772c"
"888443" "NC_000962.3:c3082341-3081604" 888443 "dapB" "Rv2773c"
"888439" "NC_000962.3:c3082756-3082352" 888439 "Rv2774c" "Rv2774c"
"888432" "NC_000962.3:3082909-3083370" 888432 "Rv2775" "Rv2775"
"888453" "NC_000962.3:c3084303-3083374" 888453 "Rv2776c" "Rv2776c"
"887833" "NC_000962.3:c3085555-3084485" 887833 "Rv2777c" "Rv2777c"
"887751" "NC_000962.3:c3086183-3085713" 887751 "Rv2778c" "Rv2778c"
"888479" "NC_000962.3:c3086754-3086215" 888479 "Rv2779c" "Rv2779c"
"888493" "NC_000962.3:3086820-3087935" 888493 "ald" "Rv2780"
"888488" "NC_000962.3:c3088984-3087950" 888488 "Rv2781c" "Rv2781c"
"888470" "NC_000962.3:c3090361-3089045" 888470 "pepR" "Rv2782c"
"888467" "NC_000962.3:c3092597-3090339" 888467 "gpsI" "Rv2783c"
"888484" "NC_000962.3:c3093466-3092951" 888484 "lppU" "Rv2784c"
"888455" "NC_000962.3:c3093748-3093479" 888455 "rpsO" "Rv2785c"
"888468" "NC_000962.3:c3094900-3093905" 888468 "ribF" "Rv2786c"
"888288" "NC_000962.3:3095111-3096874" 888288 "Rv2787" "Rv2787"
"888253" "NC_000962.3:3096959-3097645" 888253 "sirR" "Rv2788"
"888258" "NC_000962.3:c3098938-3097706" 888258 "fadE21" "Rv2789c"
"888585" "NC_000962.3:c3100169-3098964" 888585 "ltp1" "Rv2790c"
"888281" "NC_000962.3:c3101581-3100202" 888281 "Rv2791c" "Rv2791c"
"888274" "NC_000962.3:c3102162-3101581" 888274 "Rv2792c" "Rv2792c"
"888587" "NC_000962.3:c3103260-3102364" 888587 "truB" "Rv2793c"
"888226" "NC_000962.3:c3103940-3103257" 888226 "pptT" "Rv2794c"
"888492" "NC_000962.3:c3104911-3103937" 888492 "Rv2795c" "Rv2795c"
"888915" "NC_000962.3:c3105619-3105056" 888915 "lppV" "Rv2796c"
"887713" "NC_000962.3:c3107307-3105619" 887713 "Rv2797c" "Rv2797c"
"888431" "NC_000962.3:c3107637-3107311" 888431 "Rv2798c" "Rv2798c"
"887759" "NC_000962.3:3107768-3108397" 887759 "Rv2799" "Rv2799"
"888932" "NC_000962.3:3108416-3110065" 888932 "Rv2800" "Rv2800"
"14515892" "NC_000962.3:c3110737-3110507" 14515892 "mazE9" "Rv2801A"
"888921" "NC_000962.3:c3110523-3110167" 888921 "mazF9" "Rv2801c"
"888931" "NC_000962.3:c3111823-3110780" 888931 "Rv2802c" "Rv2802c"
"888416" "NC_000962.3:3111822-3112289" 888416 "Rv2803" "Rv2803"
"888418" "NC_000962.3:c3113094-3112465" 888418 "Rv2804c" "Rv2804c"
"888916" "NC_000962.3:3112867-3113271" 888916 "Rv2805" "Rv2805"
"888905" "NC_000962.3:3113268-3113459" 888905 "Rv2806" "Rv2806"
"888907" "NC_000962.3:3113658-3114812" 888907 "Rv2807" "Rv2807"
"888944" "NC_000962.3:3115046-3115303" 888944 "Rv2808" "Rv2808"
"888909" "NC_000962.3:3115408-3115719" 888909 "Rv2809" "Rv2809"
"887740" "NC_000962.3:3116139-3116747" 887740 "Rv2811" "Rv2811"
"888942" "NC_000962.3:3116818-3118227" 888942 "Rv2812" "Rv2812"
"888570" "NC_000962.3:3118224-3119036" 888570 "Rv2813" "Rv2813"
"888520" "NC_000962.3:c3123966-3123625" 888520 "Rv2816c" "Rv2816c"
"888506" "NC_000962.3:c3124983-3123967" 888506 "Rv2817c" "Rv2817c"
"888510" "NC_000962.3:c3126144-3124996" 888510 "Rv2818c" "Rv2818c"
"888514" "NC_000962.3:c3127367-3126240" 888514 "Rv2819c" "Rv2819c"
"888908" "NC_000962.3:c3128272-3127364" 888908 "Rv2820c" "Rv2820c"
"887741" "NC_000962.3:c3128963-3128253" 887741 "Rv2821c" "Rv2821c"
"887778" "NC_000962.3:c3129347-3128973" 887778 "Rv2822c" "Rv2822c"
"887735" "NC_000962.3:c3131773-3129344" 887735 "Rv2823c" "Rv2823c"
"888945" "NC_000962.3:c3132714-3131770" 888945 "Rv2824c" "Rv2824c"
"887769" "NC_000962.3:c3133539-3132892" 887769 "Rv2825c" "Rv2825c"
"887742" "NC_000962.3:c3134593-3133709" 887742 "Rv2826c" "Rv2826c"
"887707" "NC_000962.3:c3135483-3134596" 887707 "Rv2827c" "Rv2827c"
"14515869" "NC_000962.3:c3136599-3136330" 14515869 "Rv2828A" "Rv2828A"
"887749" "NC_000962.3:c3136333-3135788" 887749 "Rv2828c" "Rv2828c"
"887730" "NC_000962.3:c3137012-3136620" 887730 "vapC22" "Rv2829c"
"888537" "NC_000962.3:c3137224-3137009" 888537 "vapB22" "Rv2830c"
"888519" "NC_000962.3:3137271-3138020" 888519 "echA16" "Rv2831"
